date,price,volume,vix,dxy,hashrate,difficulty,fng,active_addresses,tx_count,fees_btc,funding_mean,funding_abs,ret,hash_growth,dxy_chg,vix_chg,vol_chg,addr_growth,tx_growth,fees_growth,fng_scaled,hash_ma30,hash_ma60,hash_ribbon,ret_lag1,hash_growth_lag1,dxy_chg_lag1,vix_chg_lag1,vol_chg_lag1,fng_scaled_lag1,hash_ribbon_lag1,addr_growth_lag1,tx_growth_lag1,fees_growth_lag1,funding_mean_lag1,funding_abs_lag1
2021-08-03,38152.98046875,26189830450,18.0400009155273,93.0100021362305,121785132.037077,14496442856349,48,820918,246833,12.82913572,1e-04,1e-04,-0.027122491205132,0.16705408466316,-0.000107450485525185,-0.0757694643269073,0.0229637941786542,-0.0918169738195509,0.0447994987162801,-0.0359140789413623,-0.04,102756738.998883,107277376.370045,1,-0.0195252494648095,-0.0741079721537226,-0.00300565285473287,0.0647440576133933,-0.041823051746114,-0.04,1,0.257045505350519,0.215656397190935,0.282967103001587,1e-04,1e-04
2021-08-04,39747.50390625,25372562724,17.9699993133545,93.0100021362305,98004603.2961093,14496442856349,42,842870,237723,15.02438352,7.09066666666667e-05,7.09066666666667e-05,0.0409431646384775,-0.217243829187019,0,-0.00388790279951667,-0.0317028021905728,0.0263894769666475,-0.0376057090383934,0.147333881582938,-0.16,102882003.64144,106626390.168278,1,-0.027122491205132,0.16705408466316,-0.000107450485525185,-0.0757694643269073,0.0229637941786542,-0.04,1,-0.0918169738195509,0.0447994987162801,-0.0359140789413623,1e-04,1e-04
2021-08-05,40869.5546875,35185031017,17.2800006866455,92.370002746582,115299533.28954,14496442856349,50,854629,249454,15.08229896,1e-04,1e-04,0.0278383573712464,0.162518929497772,-0.00690475688304026,-0.0391538594724721,0.32695235449544,0.0138547053547597,0.048168201327691,0.00360769150486329,0,103345769.324133,105932328.151816,1,0.0409431646384775,-0.217243829187019,0,-0.00388790279951667,-0.0317028021905728,-0.16,1,0.0263894769666475,-0.0376057090383934,0.147333881582938,7.09066666666667e-05,7.09066666666667e-05
2021-08-06,42816.5,38226483046,16.1499996185303,92.370002746582,114578911.206481,14496442856349,52,894265,258639,14.12583268,1e-04,1e-04,0.0465381406264154,-0.00626961301358975,0,-0.0676297770640879,0.0829078119064413,0.04533464333133,0.0361585952139976,-0.0613151680561437,0.04,104237707.860715,105522704.136494,1,0.0278383573712464,0.162518929497772,-0.00690475688304026,-0.0391538594724721,0.32695235449544,0,1,0.0138547053547597,0.048168201327691,0.00360769150486329,1e-04,1e-04
2021-08-07,44555.80078125,40030862141,16.1499996185303,92.370002746582,120343887.870958,14496442856349,69,724467,207621,10.13663808,1e-04,1e-04,0.0398188114587761,0.0490896101965213,0,0,0.0461221612795306,-0.210565677674117,-0.21971801471514,-0.306163654823551,0.38,104941017.684015,104930152.835753,0,0.0465381406264154,-0.00626961301358975,0,-0.0676297770640879,0.0829078119064413,0.04,1,0.04533464333133,0.0361585952139976,-0.0613151680561437,1e-04,1e-04
2021-08-08,43798.1171875,36302664750,16.1499996185303,92.370002746582,113858289.123421,14496442856349,74,740945,197270,10.08554291,1e-04,1e-04,-0.0171515239020899,-0.0553987793897903,0,0,-0.0977595624771261,0.0224901557533936,-0.0511407007646039,-0.00459858193624063,0.48,105618538.183447,104630585.427928,0,0.0398188114587761,0.0490896101965213,0,0,0.0461221612795306,0.38,0,-0.210565677674117,-0.21971801471514,-0.306163654823551,1e-04,1e-04
2021-08-09,46365.40234375,38734079049,16.7199993133545,92.1399993896484,109534556.625063,14496442856349,65,934412,254532,13.69567669,1e-04,1e-04,0.0569627120900691,-0.0387145121806931,-0.00249312745549091,0.0346855405409898,0.0648286604529105,0.231990776501732,0.254852075659022,0.281911528942034,0.3,105437944.387332,104398460.926711,0,-0.0171515239020899,-0.0553987793897903,0,0,-0.0977595624771261,0.48,0,0.0224901557533936,-0.0511407007646039,-0.00459858193624063,1e-04,1e-04
2021-08-10,45585.03125,33546019517,16.7900009155273,92.3399963378906,118902643.704838,14496442856349,71,875882,259626,13.91763695,1e-04,1e-04,-0.016974141392609,0.082064953054303,0.00216822453627596,0.00417795902833795,-0.143801595049787,-0.0646860042760107,0.0198154919885418,0.0149908530577538,0.42,106426408.015264,104549167.02189,0,0.0569627120900691,-0.0387145121806931,-0.00249312745549091,0.0346855405409898,0.0648286604529105,0.3,0,0.231990776501732,0.254852075659022,0.281911528942034,1e-04,1e-04
2021-08-11,45593.63671875,34319709073,16.1700000762939,92.8499984741211,105931446.209765,14496442856349,70,866724,261571,13.11044169,1e-04,1e-04,0.000188760572342517,-0.115512887121842,0.0055078939450377,-0.0376258473103253,0.0228015846193692,-0.0105107796036954,0.00746359463039426,-0.0556291321589151,0.4,106958698.730729,104012856.72932,0,-0.016974141392609,0.082064953054303,0.00216822453627596,0.00417795902833795,-0.143801595049787,0.42,0,-0.0646860042760107,0.0198154919885418,0.0149908530577538,1e-04,1e-04
2021-08-12,44428.2890625,33723620826,15.5900001525879,92.7399978637695,108813934.542004,14496442856349,70,842547,252677,13.0493474,1e-04,1e-04,-0.0258917535442009,0.0268472500361945,-0.00118541543621209,-0.036527985450018,-0.0175212911394738,-0.0282911068713414,-0.0345936293658138,-0.00433912240333623,0.4,107349075.764291,103547681.219542,0,0.000188760572342517,-0.115512887121842,0.0055078939450377,-0.0376258473103253,0.0228015846193692,0.4,0,-0.0105107796036954,0.00746359463039426,-0.0556291321589151,1e-04,1e-04
